version,core,style,seed,years,life,shortages,sales,sold,expenses,tax,total,goal,bankrupt,cashRatio
after,sp500,standard,58,20,3,1,1,140081,472431,0,1076581,false,false,0.11490624691306786
after,sp500,standard,59,20,2,0,0,0,279205,0,9478644,true,false,0.153408143424318
after,sp500,standard,60,20,4,1,1,31465,591806,0,5479134,true,false,0.19785762523203468
after,sp500,standard,61,20,5,2,2,98264,704549,0,9202966,true,false,0.037184036672320495
after,sp500,standard,62,20,1,0,0,0,134098,0,4136774,true,false,0.10346475342965737
after,sp500,standard,63,20,1,0,0,0,183148,0,4477983,true,false,0.1474042654707424
after,sp500,standard,64,20,2,0,0,0,337750,0,15593421,true,false,0.10211929978034959
after,sp500,standard,65,20,4,1,1,107436,807336,1,5158795,true,false,0.11049144729774636
after,sp500,standard,66,20,1,0,0,0,147846,0,1690701,false,false,0.21357671801675168
after,sp500,standard,67,20,3,1,1,76461,367702,0,679696,false,false,0.13797186294608874
after,sp500,standard,68,20,2,0,0,0,481586,0,10956072,true,false,0.08998183674594983
after,sp500,standard,69,20,3,2,2,35601,679813,0,3559360,true,false,0.11944346101670081
after,sp500,standard,70,20,2,1,1,8777,313571,0,2704360,false,false,0.13929646139281263
after,sp500,standard,71,20,5,3,3,171999,601879,0,2105226,false,false,0.0799356679352334
after,sp500,standard,72,20,3,0,0,0,470947,0,6724412,true,false,0.18360604682561826
after,sp500,standard,73,20,2,0,0,0,168535,0,1808083,false,false,0.14775294482596366
after,sp500,standard,74,20,3,1,1,122367,564426,0,1044976,false,false,0.13231509224299676
after,sp500,standard,75,20,2,1,1,20603,255257,0,3262898,true,false,0.11432772689240282
after,sp500,standard,76,20,3,0,0,0,551568,0,4000081,true,false,0.07387386583465302
after,sp500,standard,77,20,3,1,1,16393,463234,0,3138546,true,false,0.14103072182266438
after,sp500,standard,78,20,1,0,0,0,184055,0,8572377,true,false,0.13576894837996162
after,sp500,standard,79,20,2,0,0,0,256622,0,656509,false,false,0.14991200721530376
after,sp500,standard,80,20,2,0,0,0,436241,0,3415925,true,false,0.1839797281732221
after,sp500,standard,81,20,4,0,0,0,793056,0,6766873,true,false,0.09156164905739766
after,sp500,standard,82,20,3,2,2,68360,612581,0,2939466,false,false,0.11975520771418502
after,sp500,standard,83,20,3,2,2,236973,685147,0,5032024,true,false,0.09280788308165852
after,sp500,standard,84,20,3,0,0,0,443681,0,12262362,true,false,0.07234529202474224
after,sp500,standard,85,20,3,2,2,158315,657070,0,2297766,false,false,0.1284820798000188
after,sp500,standard,86,20,2,0,0,0,363018,0,5985296,true,false,0.09598361632023707
after,sp500,standard,87,20,2,0,0,0,285781,0,1782920,false,false,0.19135671947162264
after,sp500,standard,88,20,2,0,0,0,307877,0,10909997,true,false,0.09460246598903525
after,sp500,standard,89,20,2,1,1,16449,343853,0,2300933,false,false,0.1424793862866588
after,sp500,standard,90,20,2,0,0,0,203600,0,3662894,true,false,0.148998927131536
after,sp500,standard,91,20,2,1,1,19586,264814,0,2419160,false,false,0.1004241687180725
after,sp500,standard,92,20,3,2,2,29950,391299,0,1209539,false,false,0.15563593605556775
after,sp500,standard,93,20,1,1,1,48012,157678,0,1381474,false,false,0.2515970405539023
after,sp500,standard,94,20,3,2,2,144232,595099,0,2984717,false,false,0.10065244895573895
after,sp500,standard,95,20,1,0,0,0,54700,0,11506288,true,false,0.111123889546017
after,sp500,standard,96,20,1,0,0,0,113734,0,3076830,true,false,0.17214315034006333
after,sp500,standard,97,20,2,1,1,44436,455356,0,5949355,true,false,0.0947199560834089
after,sp500,standard,98,20,3,2,2,308910,654493,0,3486418,true,false,0.1165952137445199
after,sp500,standard,99,20,2,0,0,0,234645,0,1660702,false,false,0.2863503661499972
after,sp500,standard,100,20,4,2,2,21736,852048,0,7006557,true,false,0.053446711058545635
after,sp500,standard,101,20,4,2,2,154076,903175,0,3458413,true,false,0.10305942836336088
after,sp500,standard,102,20,3,3,3,248165,613038,0,5028694,true,false,0.11768324312839173
after,sp500,standard,103,20,3,3,3,203410,408690,0,979732,false,false,0.07496855184302642
after,sp500,standard,104,20,3,1,1,65328,624190,0,4006139,true,false,0.1120348342192982
after,sp500,standard,105,20,4,1,1,109596,656137,0,4491652,true,false,0.05584040808455513
after,sp500,standard,106,20,2,1,1,14719,318041,0,2225249,false,false,0.1159882103852599
after,sp500,standard,107,20,2,0,0,0,401480,0,2255017,false,false,0.1156600997815388
after,sp500,standard,108,20,1,0,0,0,114768,0,7210404,true,false,0.10214547520657387
after,sp500,standard,109,20,2,1,1,46199,428517,0,3794998,true,false,0.16256046826088164
after,sp500,standard,110,20,1,0,0,0,102284,0,5355842,true,false,0.1355016666668893
after,sp500,standard,111,20,2,0,0,0,317739,0,3552210,true,false,0.18904962288904203
after,sp500,standard,112,20,2,0,0,0,486865,0,8004735,true,false,0.09696539346650242
after,sp500,standard,113,20,2,1,1,39917,298996,0,1014412,false,false,0.17915549202302
after,sp500,standard,114,20,3,0,0,0,577817,0,8640058,true,false,0.10939609264450409
after,sp500,standard,115,20,1,0,0,0,155466,0,2775091,false,false,0.16899321282721452
after,sp500,standard,116,20,2,1,1,115929,472915,0,2151333,false,false,0.1574961036602346
after,sp500,standard,117,20,2,1,1,17107,261410,0,1506245,false,false,0.11308443139411113
after,sp500,standard,118,20,3,1,1,70392,410499,0,615025,false,false,0.12578970487336344
after,sp500,standard,119,20,2,0,0,0,298901,0,9840406,true,false,0.10478137563207095
after,sp500,standard,120,20,2,0,0,0,369722,0,5550601,true,false,0.16858423402284028
after,sp500,standard,121,20,2,1,1,42776,346914,1,5617101,true,false,0.09041686833135852
after,sp500,standard,122,20,3,0,0,0,583674,0,6724089,true,false,0.15384119158082696
after,sp500,standard,123,20,1,1,1,97962,207962,0,2820872,false,false,0.12374658986412959
after,sp500,standard,124,20,1,1,1,107543,273344,0,2377770,false,false,0.23339813316042748
after,sp500,standard,125,20,1,0,0,0,211963,0,8249100,true,false,0.12558218694386708
after,sp500,standard,126,20,1,0,0,0,110968,0,6268493,true,false,0.09491728073849219
after,sp500,standard,127,20,1,0,0,0,113359,0,6261231,true,false,0.10242124452862242
after,sp500,standard,128,20,3,0,0,0,279804,0,1639401,false,false,0.12121878648304263
after,sp500,standard,129,20,2,0,0,0,367010,0,1086360,false,false,0.2947465644353068
after,sp500,standard,130,20,1,1,1,100933,165491,0,2280892,false,false,0.13571539384168615
after,sp500,standard,131,20,2,0,0,0,374076,0,2502694,false,false,0.12688580685166495
after,sp500,standard,132,20,2,1,1,92621,418043,0,1676784,false,false,0.22038054280969382
after,sp500,standard,133,20,1,0,0,0,119185,0,3130407,true,false,0.23504269051410373
after,sp500,standard,134,20,2,0,0,0,291057,1,2346773,false,false,0.21095570601230668
after,sp500,standard,135,20,2,0,0,0,647234,0,6465366,true,false,0.11518685314042858
after,sp500,standard,136,20,4,2,2,152402,870123,0,2607736,false,false,0.07480421764421026
after,sp500,standard,137,20,3,1,1,75698,840224,0,7421667,true,false,0.1047734902141785
after,sp500,standard,138,20,1,0,0,0,225342,0,9309670,true,false,0.10756107481159909
after,sp500,standard,139,20,1,0,0,0,349819,0,11883377,true,false,0.11165167826175462
after,sp500,standard,140,20,3,0,0,0,410714,0,11549329,true,false,0.07288555317837496
after,sp500,standard,141,20,6,4,4,540584,1011663,0,1486705,false,false,0.07510119874278545
after,sp500,standard,142,20,3,1,1,77788,350683,0,1196521,false,false,0.0857739428139849
after,sp500,standard,143,20,2,0,0,0,391802,0,3259488,true,false,0.16595027140517352
after,sp500,standard,144,20,5,3,3,161025,678704,0,608526,false,false,0.11501211770482875
after,sp500,standard,145,20,2,1,1,27773,314575,1,20828806,true,false,0.060567202918885565
after,sp500,standard,146,20,3,2,2,146392,561990,0,3307025,true,false,0.10996101199995852
after,sp500,standard,147,20,3,1,1,5139,430269,0,5920001,true,false,0.07721937142918137
after,sp500,standard,148,20,5,0,0,0,780086,0,2055794,false,false,0.12224873835888461
after,sp500,standard,149,20,4,1,1,25038,705270,0,5212552,true,false,0.10935426615242787
after,sp500,standard,150,20,2,0,0,0,269691,0,2463430,false,false,0.20310046757225092
after,sp500,standard,151,20,4,1,1,5877,595276,0,2429668,false,false,0.09872787159214098
after,sp500,standard,152,20,1,1,1,76740,191633,0,1966167,false,false,0.1356408699393653
after,sp500,standard,153,20,2,0,0,0,403339,0,4272437,true,false,0.09656112140270848
after,sp500,standard,154,20,3,0,0,0,580555,0,18783283,true,false,0.11836966568040938
after,sp500,standard,155,20,2,1,1,12605,630302,0,6351600,true,false,0.11274416366628515
after,sp500,standard,156,20,3,1,1,51273,661932,0,4188417,true,false,0.0830251747458538
after,sp500,standard,157,20,3,2,2,106183,390664,0,2185344,false,false,0.10455397926031054
after,sp500,standard,158,20,4,1,1,122796,732176,0,1352576,false,false,0.15699902228910292
after,sp500,standard,159,20,2,2,2,108009,305370,0,1910256,false,false,0.18140136849596278
after,sp500,standard,160,20,3,1,1,22680,399739,1,1565814,false,false,0.12361696188829692
after,sp500,standard,161,20,1,0,0,0,255445,0,4325274,true,false,0.1432772860989761
after,sp500,standard,162,20,1,1,1,37526,114077,0,10553420,true,false,0.09317417626262481
after,sp500,standard,163,20,0,0,0,0,0,0,14647661,true,false,0.15624968853595986
after,sp500,standard,164,20,3,0,0,0,442011,0,5285567,true,false,0.15362147870804824
after,sp500,standard,165,20,2,1,1,68584,271953,0,2381267,false,false,0.11333144349583735
after,sp500,standard,166,20,4,3,3,410726,743742,0,927500,false,false,0.12081588568513812
after,sp500,standard,167,20,2,0,0,0,311869,0,1596572,false,false,0.13167594519319126
after,sp500,standard,168,20,2,0,0,0,501961,0,6835491,true,false,0.16096190006154446
after,sp500,standard,169,20,2,1,1,83953,543506,0,5973987,true,false,0.12539505566899803
after,sp500,standard,170,20,3,1,1,151287,417776,0,2940388,false,false,0.08698947829148121
after,sp500,standard,171,20,1,0,0,0,273587,0,4897921,true,false,0.1757593152883882
after,sp500,standard,172,20,1,0,0,0,262134,0,11544336,true,false,0.12703063584339422
after,sp500,standard,173,20,2,0,0,0,219249,0,2459647,false,false,0.13655166111715894
after,sp500,standard,174,20,4,3,3,313805,692200,0,2622914,false,false,0.07451257928604717
after,sp500,standard,175,20,3,2,2,234960,560485,0,539920,false,false,0.10842163504031863
after,sp500,standard,176,20,4,2,2,280967,775743,0,2867770,false,false,0.07947057875956738
after,sp500,standard,177,20,3,0,0,0,483086,0,4022367,true,false,0.11434161564765229
after,sp500,standard,178,20,4,3,3,485680,845865,0,1195893,false,false,0.18141958641521533
after,sp500,standard,179,20,4,2,2,313074,757889,0,1182054,false,false,0.14915528323480598
after,sp500,standard,180,20,2,1,1,176163,584895,0,4351434,true,false,0.1493706178497105
after,sp500,standard,181,20,3,0,0,0,720528,0,6023881,true,false,0.15949638659998994
after,sp500,standard,182,20,2,0,0,0,457759,0,9751880,true,false,0.10732848331801759
after,sp500,standard,183,20,3,1,1,19367,416604,0,2556113,false,false,0.13175738688617883
after,sp500,standard,184,20,4,2,2,206985,545001,0,84191,false,false,0.2191063062193716
after,sp500,standard,185,20,3,0,0,0,564318,0,7362126,true,false,0.08454433350211077
after,sp500,standard,186,20,3,0,0,0,671732,0,1844334,false,false,0.138477034201796
after,sp500,standard,187,20,2,0,0,0,367215,0,3268769,true,false,0.14341654351496355
after,sp500,standard,188,20,2,1,1,123994,357334,0,1343558,false,false,0.1497411364589704
after,sp500,standard,189,20,3,2,2,249828,608956,1,3168711,true,false,0.1484522629718546
after,sp500,standard,190,20,3,3,3,315028,611639,0,2422332,false,false,0.1151264039720487
after,sp500,standard,191,20,3,0,0,0,639467,0,2083939,false,false,0.21895123969221855
after,sp500,standard,192,20,1,1,1,78528,284180,0,1058221,false,false,0.16915588457095568
after,sp500,standard,193,20,3,0,0,0,487577,0,2808277,false,false,0.10120351882455755
after,sp500,standard,194,20,2,1,1,99248,467419,0,3150610,true,false,0.20287078447720944
after,sp500,standard,195,20,3,2,2,102905,474395,0,2833470,false,false,0.09166541774765016
after,sp500,standard,196,20,5,5,5,530145,786888,0,1365739,false,false,0.08714642532519476
after,sp500,standard,197,20,3,0,0,0,407029,0,14354946,true,false,0.05579087014454868
after,sp500,standard,198,20,2,0,0,0,286767,0,662798,false,false,0.23574969931966633
after,sp500,standard,199,20,4,1,1,11697,404029,0,1402674,false,false,0.10013104711826229
after,sp500,standard,200,20,3,0,0,0,400778,0,4319950,true,false,0.1372812278908719
after,sp500,standard,201,20,2,0,0,0,319439,1,3087311,true,false,0.14329014018422745
after,sp500,standard,202,20,3,0,0,0,482967,0,9370214,true,false,0.05621607587335259
after,sp500,standard,203,20,3,1,1,43329,733009,0,2411103,false,false,0.11006903531226464
after,sp500,standard,204,20,1,0,0,0,69826,0,2134741,false,false,0.15388775125593107
after,sp500,standard,205,20,2,0,0,0,357479,0,11050003,true,false,0.06689643614805496
after,sp500,standard,206,20,2,1,1,56252,303123,0,4800674,true,false,0.11974053207715951
after,sp500,standard,207,20,4,1,1,41547,822564,0,6311893,true,false,0.09615632276989453
after,sp500,standard,208,20,2,0,0,0,211417,0,15058437,true,false,0.08874278355073625
after,sp500,standard,209,20,1,0,0,0,208500,0,4491965,true,false,0.16763056285491965
after,sp500,standard,210,20,2,1,1,116639,474448,0,1707956,false,false,0.17322234825011373
after,sp500,standard,211,20,3,1,1,44091,426481,0,689609,false,false,0.18991079838792943
after,sp500,standard,212,20,3,0,0,0,661827,0,8076421,true,false,0.09399822655152028
after,sp500,standard,213,20,3,3,3,275274,513608,0,3196857,true,false,0.06647548979873776
after,sp500,standard,214,20,5,3,3,266022,746533,0,2349001,false,false,0.09502052898505789
after,sp500,standard,215,20,2,0,0,0,340361,0,5686206,true,false,0.18854493466030622
after,sp500,standard,216,20,3,2,2,86923,344243,1,855084,false,false,0.14586357606647998
after,sp500,standard,217,20,3,0,0,0,480071,0,3210121,true,false,0.17078842931273133
after,sp500,standard,218,20,2,0,0,0,246922,0,3403254,true,false,0.14070877732898301
after,sp500,standard,219,20,2,0,0,0,207082,1,2279708,false,false,0.19673864695669024
after,sp500,standard,220,20,3,1,1,95322,853897,0,5902759,true,false,0.13942949325226156
after,sp500,standard,221,20,3,0,0,0,470793,1,3093532,true,false,0.14379064717692194
after,sp500,standard,222,20,3,1,1,204469,545154,0,2292929,false,false,0.16776463697264124
after,sp500,standard,223,20,2,0,0,0,351901,0,4381962,true,false,0.12904797189103506
after,sp500,standard,224,20,3,1,1,121586,561618,0,1694998,false,false,0.11319544231897123
after,sp500,standard,225,20,3,0,0,0,554819,0,15503470,true,false,0.11171276670475434
after,sp500,standard,226,20,2,0,0,0,211208,0,5198290,true,false,0.1322652199582038
after,sp500,standard,227,20,3,1,1,21261,513569,0,3760923,true,false,0.08354687049971278
after,sp500,standard,228,20,1,0,0,0,289132,0,2274873,false,false,0.16472059906748843
after,sp500,standard,229,20,3,2,2,31503,373232,0,1518409,false,false,0.06987973295608078
after,sp500,standard,230,20,2,1,1,43056,481227,0,1794803,false,false,0.12170154117383428
after,sp500,standard,231,20,3,2,2,221101,598556,0,4674629,true,false,0.10615237144421166
after,sp500,standard,232,20,4,1,1,38322,888334,0,1876764,false,false,0.13513565283794873
after,sp500,standard,233,20,1,0,0,0,131781,0,1815738,false,false,0.19612046415897397
after,sp500,standard,234,20,2,0,0,0,242173,0,2374082,false,false,0.15117190064932723
after,sp500,standard,235,20,3,0,0,0,477118,0,1819837,false,false,0.10074256117106224
after,sp500,standard,236,20,0,0,0,0,0,0,2445149,false,false,0.13264255668718836
after,sp500,standard,237,20,2,0,0,0,374301,0,6996249,true,false,0.10399431231621854
after,sp500,standard,238,20,3,3,3,417662,745965,0,738000,false,false,0.14745041897760586
after,sp500,standard,239,20,1,1,1,29968,152261,0,3589529,true,false,0.17438203283393205
after,sp500,standard,240,20,1,0,0,0,318427,0,5401692,true,false,0.14723180187082105
after,sp500,standard,241,20,1,0,0,0,150361,0,2702957,false,false,0.17698942004179868
after,sp500,standard,242,20,3,0,0,0,404827,0,515249,false,false,0.24650806797140387
after,sp500,standard,243,20,4,2,2,250448,817507,0,2387131,false,false,0.11449420390894105
after,sp500,standard,244,20,2,0,0,0,269189,0,2320820,false,false,0.1774716197430583
after,sp500,standard,245,20,3,0,0,0,621393,0,8448477,true,false,0.11858628839167722
after,sp500,standard,246,20,2,1,1,73346,347519,0,1327900,false,false,0.14213196823303692
after,sp500,standard,247,20,3,0,0,0,548129,0,2503580,false,false,0.1444987331215815
after,sp500,standard,248,20,1,0,0,0,257648,0,3685041,true,false,0.1918276231246317
after,sp500,standard,249,20,4,1,1,213506,792620,1,3279672,true,false,0.09058535067584565
after,sp500,standard,250,20,2,1,1,29841,356180,0,4067121,true,false,0.1539287230241216
after,sp500,standard,251,20,6,4,4,462456,917706,0,301479,false,false,0.1030588413279943
after,sp500,standard,252,20,3,1,1,39771,329740,0,1794864,false,false,0.12036255695729392
after,sp500,standard,253,20,0,0,0,0,0,0,5483664,true,false,0.12841069412478764
after,sp500,standard,254,20,2,0,0,0,185979,0,6608767,true,false,0.12857593223695574
after,sp500,standard,255,20,1,0,0,0,193021,0,3287100,true,false,0.2006392909220717
after,sp500,standard,256,20,3,1,1,5227,603463,0,4126940,true,false,0.1436279427834027
after,sp500,standard,257,20,2,0,0,0,240393,0,2397529,false,false,0.11251663321943392
after,sp500,standard,258,20,4,1,1,138873,660616,0,5722345,true,false,0.0705980854079247
after,sp500,standard,259,20,2,0,0,0,460394,0,8666235,true,false,0.14783325148491808
after,sp500,standard,260,20,3,2,2,368697,724011,0,1982549,false,false,0.15630356482815166
after,sp500,standard,261,20,4,0,0,0,533788,0,1156950,false,false,0.19394551213914119
after,sp500,standard,262,20,2,0,0,0,400755,0,3935180,true,false,0.1462821189318741
after,sp500,standard,263,20,4,4,4,442357,659976,0,1178403,false,false,0.06979665776414354
after,sp500,standard,264,20,2,0,0,0,334686,0,1187490,false,false,0.1508441032834185
after,sp500,standard,265,20,5,4,4,486922,877891,0,1639912,false,false,0.08747704206067156
after,sp500,standard,266,20,2,0,0,0,253595,0,1381192,false,false,0.18429999019473214
after,sp500,standard,267,20,3,0,0,0,524226,0,3095683,true,false,0.17644997962252723
after,sp500,standard,268,20,3,0,0,0,288679,0,19640558,true,false,0.08451073625456994
after,sp500,standard,269,20,4,0,0,0,871033,0,7141865,true,false,0.0843321850282816
after,sp500,standard,270,20,3,1,1,11636,229406,0,4818024,true,false,0.10714338712785947
after,sp500,standard,271,20,2,0,0,0,181473,0,3129791,true,false,0.11830045960057067
after,sp500,standard,272,20,1,0,0,0,180584,0,5178599,true,false,0.11859352492617872
after,sp500,standard,273,20,3,0,0,0,437133,0,5583983,true,false,0.1101012961869913
after,sp500,standard,274,20,1,0,0,0,132167,0,2368411,false,false,0.16608464928661068
after,sp500,standard,275,20,1,0,0,0,135617,0,2332792,false,false,0.20838261325983365
after,sp500,standard,276,20,3,1,1,101532,708726,0,4887182,true,false,0.09436886480603414
after,sp500,standard,277,20,3,1,1,30887,354794,0,2119438,false,false,0.0932295039810229
after,sp500,standard,278,20,2,0,0,0,308113,0,1897629,false,false,0.14888022247223676
after,sp500,standard,279,20,3,0,0,0,672285,0,5194206,true,false,0.09875632075927265
after,sp500,standard,280,20,3,2,2,116242,382930,0,492697,false,false,0.1373385891851912
after,sp500,standard,281,20,2,0,0,0,391163,0,5162016,true,false,0.1288508395060481
after,sp500,standard,282,20,2,0,0,0,161511,0,18268993,true,false,0.08289925484601016
after,sp500,standard,283,20,5,2,2,186901,911910,0,1144765,false,false,0.128495463535684
after,sp500,standard,284,20,3,1,1,10437,261211,0,2181204,false,false,0.11242574888967956
after,sp500,standard,285,20,4,3,3,179111,614949,0,5495224,true,false,0.09802213096671719
after,sp500,standard,286,20,2,1,1,13668,284953,0,3814500,true,false,0.09485892214228155
after,sp500,standard,287,20,2,0,0,0,194883,0,1405662,false,false,0.14299088387680725
after,sp500,standard,288,20,1,0,0,0,165911,0,6268877,true,false,0.1369739074369632
after,sp500,standard,289,20,3,1,1,33525,444340,0,12950646,true,false,0.10101951670704497
after,sp500,standard,290,20,3,0,0,0,468865,0,3187586,true,false,0.14289853315745665
after,sp500,standard,291,20,4,2,2,109776,610669,0,1340091,false,false,0.12565938407432017
after,sp500,standard,292,20,3,0,0,0,383796,0,816886,false,false,0.2491602471825361
after,sp500,standard,293,20,2,0,0,0,226716,0,18340287,true,false,0.07681860604401443
after,sp500,standard,294,20,3,0,0,0,477614,0,2484967,false,false,0.10572912095723982
after,sp500,standard,295,20,2,0,0,0,149099,0,2129615,false,false,0.14251013956094868
after,sp500,standard,296,20,4,0,0,0,690787,1,6424118,true,false,0.14375070679973873
after,sp500,standard,297,20,2,1,1,44935,273368,0,2539834,false,false,0.10141063562045867
after,sp500,standard,298,20,2,0,0,0,273212,0,9982473,true,false,0.09176486403234214
after,sp500,standard,299,20,5,3,3,329247,898841,0,2744279,false,false,0.09371486587878372
after,sp500,standard,300,20,2,1,1,26189,349173,0,2481379,false,false,0.17057425980339497
after,sp500,standard,301,20,3,0,0,0,532511,0,4203176,true,false,0.10292619600558887
after,sp500,standard,302,20,3,1,1,1890,497206,0,1723557,false,false,0.1925243607046284
after,sp500,standard,303,20,3,1,1,60139,376557,0,1315503,false,false,0.1371435308337075
after,sp500,standard,304,20,2,0,0,0,437920,1,9432629,true,false,0.13701200595297827
after,sp500,standard,305,20,2,1,1,909,301618,0,16116062,true,false,0.10383018920399287
after,sp500,standard,306,20,1,0,0,0,58985,0,5194274,true,false,0.12704033470767312
after,sp500,standard,307,20,2,0,0,0,188145,0,2856647,false,false,0.17652469233078266
after,sp500,standard,308,20,5,2,2,237491,800004,0,5598232,true,false,0.06977168569787415
after,sp500,standard,309,20,4,0,0,0,1003457,0,23396729,true,false,0.09484119945385741
after,sp500,standard,310,20,4,3,3,475217,1002699,0,1341098,false,false,0.09216172086847793
after,sp500,standard,311,20,2,1,1,104361,334228,0,869788,false,false,0.18275877395778337
after,sp500,standard,312,20,2,2,2,224337,573520,0,1618710,false,false,0.13343095047437267
after,sp500,standard,313,20,3,0,0,0,439757,0,3985522,true,false,0.13614892122221925
after,sp500,standard,314,20,3,2,2,212674,429204,0,2103680,false,false,0.12724187855298977
after,sp500,standard,315,20,0,0,0,0,0,0,3306037,true,false,0.18176311962790245
after,sp500,standard,316,20,2,0,0,0,609466,0,4903155,true,false,0.12926537298543514
after,sp500,standard,317,20,2,1,1,16083,363642,0,2433731,false,false,0.17603295926669366
after,sp500,standard,318,20,2,1,1,52639,284042,0,1423224,false,false,0.12264208922320048
after,sp500,standard,319,20,2,0,0,0,301633,0,3789494,true,false,0.10257091167056895
after,sp500,standard,320,20,4,1,1,154028,616088,0,1285019,false,false,0.12366145964160173
after,sp500,standard,321,20,4,1,1,4930,346403,0,11448132,true,false,0.057471178000581345
after,sp500,standard,322,20,4,0,0,0,840461,0,8495270,true,false,0.07705119542425837
after,sp500,standard,323,20,2,0,0,0,249671,0,3635453,true,false,0.11896974130235213
after,sp500,standard,324,20,3,0,0,0,532858,0,5379440,true,false,0.11192589622229968
after,sp500,standard,325,20,1,0,0,0,101088,0,4737078,true,false,0.09941084618355701
after,sp500,standard,326,20,2,0,0,0,217135,0,1234498,false,false,0.16472004739370308
after,sp500,standard,327,20,1,0,0,0,182243,0,1581840,false,false,0.17181082820748525
after,sp500,standard,328,20,3,0,0,0,590908,0,2039173,false,false,0.14112429181409852
after,sp500,standard,329,20,2,1,1,20835,351574,0,2772206,false,false,0.08319289928819865
after,sp500,standard,330,20,2,0,0,0,430509,0,2611438,false,false,0.1455787780779283
after,sp500,standard,331,20,2,1,1,21383,369958,0,1001247,false,false,0.1629966335802158
after,sp500,standard,332,20,3,3,3,210118,534016,0,1036895,false,false,0.15573464818138097
after,sp500,standard,333,20,1,1,1,55592,105592,0,2350861,false,false,0.1253781998608559
after,sp500,standard,334,20,3,1,1,69927,814666,0,5921841,true,false,0.13766164385440413
after,sp500,standard,335,20,4,0,0,0,970951,0,9813726,true,false,0.09454263956483461
after,sp500,standard,336,20,1,0,0,0,134549,0,2710960,false,false,0.18264045925750758
after,sp500,standard,337,20,3,2,2,100807,456880,0,2117102,false,false,0.08930518946090707
after,sp500,standard,338,20,4,2,2,81506,631489,1,2326926,false,false,0.0680415021700741
after,sp500,standard,339,20,1,0,0,0,173165,0,5664751,true,false,0.103794943813768
after,sp500,standard,340,20,1,0,0,0,182072,0,2535970,false,false,0.14644038879228388
after,sp500,standard,341,20,2,1,1,19381,348630,0,2609726,false,false,0.1930752948342852
after,sp500,standard,342,20,1,0,0,0,159730,0,1810171,false,false,0.15514020491511496
after,sp500,standard,343,20,3,0,0,0,313966,0,9070585,true,false,0.10847757176061315
after,sp500,standard,344,20,4,0,0,0,544853,0,8274636,true,false,0.06631622756163777
after,sp500,standard,345,20,3,0,0,0,308611,1,10517600,true,false,0.05920183895622805
after,sp500,standard,346,20,3,1,1,48886,668709,0,2384654,false,false,0.13202422238218794
after,sp500,standard,347,20,4,2,2,211414,529401,0,3966483,true,false,0.04675740443518389
after,sp500,standard,348,20,4,3,3,171689,729563,0,1577394,false,false,0.0819245157316004
after,sp500,standard,349,20,3,0,0,0,289908,0,1662305,false,false,0.1425147190305355
after,sp500,standard,350,20,3,1,1,168687,572312,0,1803176,false,false,0.16881558684431713
after,sp500,standard,351,20,2,1,1,57977,329151,0,2620270,false,false,0.21263385083373848
after,sp500,standard,352,20,4,3,3,220640,467695,0,954967,false,false,0.08892889741676922
after,sp500,standard,353,20,2,0,0,0,496502,0,12105449,true,false,0.1380222417602714
after,sp500,standard,354,20,3,2,2,130783,348648,0,5069892,true,false,0.11343101856748287
after,sp500,standard,355,20,1,0,0,0,151464,0,4010056,true,false,0.1695425751440996
after,sp500,standard,356,20,2,1,1,80278,202082,0,3072947,true,false,0.09600316538146493
after,sp500,standard,357,20,1,0,0,0,191214,0,5311341,true,false,0.11247784828184879
after,sp500,standard,358,20,3,1,1,24414,564304,0,1904936,false,false,0.11276071682883822
after,sp500,standard,359,20,3,2,2,120220,402730,0,1274720,false,false,0.12341492001212935
after,sp500,standard,360,20,3,2,2,57234,666504,0,6320099,true,false,0.10819108154793404
after,sp500,standard,361,20,5,4,4,438773,825641,0,2696485,false,false,0.07493692246631518
after,sp500,standard,362,20,2,0,0,0,360967,0,1971253,false,false,0.1337544103708745
after,sp500,standard,363,20,3,0,0,0,412059,0,2586269,false,false,0.23459388780012022
after,sp500,standard,364,20,3,0,0,0,399563,0,9351814,true,false,0.15098189014552446
after,sp500,standard,365,20,2,0,0,0,360624,0,2527936,false,false,0.15519748996143962
after,sp500,standard,366,20,2,0,0,0,405188,0,4545983,true,false,0.09217824870973866
after,sp500,standard,367,20,1,0,0,0,171910,0,2975693,false,false,0.13965761212615216
after,sp500,standard,368,20,0,0,0,0,0,0,4199013,true,false,0.19377191607321537
after,sp500,standard,369,20,2,0,0,0,280031,0,3670164,true,false,0.17148283498221034
after,sp500,standard,370,20,3,2,2,45657,564409,1,4405078,true,false,0.077110016333469
after,sp500,standard,371,20,2,0,0,0,342645,1,3548274,true,false,0.1699954504282592
after,sp500,standard,372,20,2,1,1,59066,421956,0,1425311,false,false,0.2151643609371412
after,sp500,standard,373,20,2,0,0,0,238631,0,2551783,false,false,0.1506959358880689
after,sp500,standard,374,20,4,0,0,0,468895,0,4585419,true,false,0.14325588709302894
after,sp500,standard,375,20,3,0,0,0,487293,0,2441473,false,false,0.12354848193080499
after,sp500,standard,376,20,1,0,0,0,180542,0,4602578,true,false,0.1523756294211211
after,sp500,standard,377,20,4,3,3,223040,664938,0,617810,false,false,0.17517376371156526
after,sp500,standard,378,20,2,0,0,0,506469,0,3190669,true,false,0.17072102572309156
